Marca| Sección| Categoría| Producto| Precio original| Precio reventa| Vínculo| Imagen|
Mattelsa| sale_hombre| Jeans| jeans-super-skinny-fit-negro-destroyers-57153| 60000| 66000| https://www.mattelsa.net/sale/hombre/jeans-super-skinny-fit-negro-destroyers-57153| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57153-1.jpg|
Mattelsa| sale_hombre| Pantalón| pantalon-gris-cargo-59828| 78000| 85800| https://www.mattelsa.net/sale/hombre/pantalon-gris-cargo-59828| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59828-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-skinny-fit-azul-medio-basico-61306| 62000| 68200| https://www.mattelsa.net/sale/hombre/jeans-skinny-fit-azul-medio-basico-61306| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61306-1.jpg|
Mattelsa| sale_hombre| Camisa| camisa-manga-corta-en-chalis-rosado-flores-62571| 48000| 52800| https://www.mattelsa.net/sale/hombre/camisa-manga-corta-en-chalis-rosado-flores-62571| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62571-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-denim-negro-destroyers-62235| 58000| 63800| https://www.mattelsa.net/sale/hombre/shorts-denim-negro-destroyers-62235| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62235-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-skinny-fit-azul-medio-destroyers-58751| 62000| 68200| https://www.mattelsa.net/sale/hombre/jeans-skinny-fit-azul-medio-destroyers-58751| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58751-1.jpg|
Mattelsa| sale_hombre| Camisetas| camisetas-regular-azul-oscuro-bloques-64406| 32000| 35200| https://www.mattelsa.net/sale/hombre/camisetas-regular-azul-oscuro-bloques-64406| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64406-1.jpg|
Mattelsa| sale_hombre| Tank| tank-verde-camuflado-62958| 32000| 35200| https://www.mattelsa.net/sale/hombre/tank-verde-camuflado-62958| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62958-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-amarillo-numeros-61769| 28000| 30800| https://www.mattelsa.net/sale/hombre/camiseta-amarillo-numeros-61769| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61769-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-rosado-bloques-61007| 27000| 29700| https://www.mattelsa.net/sale/hombre/camiseta-rosado-bloques-61007| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61007-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-plano-azul-claro-raspones-61154| 54000| 59400| https://www.mattelsa.net/sale/hombre/shorts-plano-azul-claro-raspones-61154| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61154-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-verde-basico-60647| 23000| 25300| https://www.mattelsa.net/sale/hombre/camiseta-verde-basico-60647| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60647-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-azul-lavanderia-59731| 42000| 46200| https://www.mattelsa.net/sale/hombre/shorts-azul-lavanderia-59731| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59731-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-con-tejidos-naranja-basico-61788| 25000| 27500| https://www.mattelsa.net/sale/hombre/camiseta-con-tejidos-naranja-basico-61788| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61788-1.jpg|
Mattelsa| sale_hombre| Pantalón| pantalon-cargo-cafe-basico-57146| 71000| 78100| https://www.mattelsa.net/sale/hombre/pantalon-cargo-cafe-basico-57146| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57146-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-negro-bloques-61796| 31000| 34100| https://www.mattelsa.net/sale/hombre/camiseta-negro-bloques-61796| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61796-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-azul-bloques-60681| 28000| 30800| https://www.mattelsa.net/sale/hombre/camiseta-azul-bloques-60681| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60681-1.jpg|
Mattelsa| sale_hombre| Camisa| camisa-manga-corta-negro-rayas-66033| 45000| 49500| https://www.mattelsa.net/sale/hombre/camisa-manga-corta-negro-rayas-66033| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66033-1.jpg|
Mattelsa| sale_hombre| Pantalón| pantalon-unisex-negro-cargo-63668| 76000| 83600| https://www.mattelsa.net/sale/hombre/pantalon-unisex-negro-cargo-63668| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63668-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-skinny-fit-azul-medio-basico-63146| 58000| 63800| https://www.mattelsa.net/sale/hombre/jeans-skinny-fit-azul-medio-basico-63146| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63146-1.jpg|
Mattelsa| sale_hombre| Pantaloneta| pantaloneta-verde-camuflado-63376| 42000| 46200| https://www.mattelsa.net/sale/hombre/pantaloneta-verde-camuflado-63376| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63376-1.jpg|
Mattelsa| sale_hombre| Pantaloneta| pantaloneta-negro-miniprint-61327| 42000| 46200| https://www.mattelsa.net/sale/hombre/pantaloneta-negro-miniprint-61327| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61327-1_1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-denim-azul-medio-destroyers-64239| 60000| 66000| https://www.mattelsa.net/sale/hombre/shorts-denim-azul-medio-destroyers-64239| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64239-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-skinny-fit-azul-oscuro-destroyers-63660| 70000| 77000| https://www.mattelsa.net/sale/hombre/jeans-skinny-fit-azul-oscuro-destroyers-63660| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63660-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-tappered-fit-azul-medio-lavanderia-63656| 64000| 70400| https://www.mattelsa.net/sale/hombre/jeans-tappered-fit-azul-medio-lavanderia-63656| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63656-1.jpg|
Mattelsa| sale_hombre| Camisa| camisa-manga-corta-oversize-blanco-animal-print-66032| 42000| 46200| https://www.mattelsa.net/sale/hombre/camisa-manga-corta-oversize-blanco-animal-print-66032| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66032-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-uva-basico-61019| 24000| 26400| https://www.mattelsa.net/sale/hombre/camiseta-uva-basico-61019| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61019-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-amarillo-poster-56862| 23000| 25300| https://www.mattelsa.net/sale/hombre/camiseta-amarillo-poster-56862| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/6/56862-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-negro-texto-64090| 34000| 37400| https://www.mattelsa.net/sale/hombre/shorts-negro-texto-64090| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64090-1.jpg|
Mattelsa| sale_hombre| Camisa| camisa-manga-corta-blanco-flores-64024| 46000| 50600| https://www.mattelsa.net/sale/hombre/camisa-manga-corta-blanco-flores-64024| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64024-1.jpg|
Mattelsa| sale_hombre| Pantalón| pantalon-cargo-negro-cargo-61159| 70000| 77000| https://www.mattelsa.net/sale/hombre/pantalon-cargo-negro-cargo-61159| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61159-1.jpg|
Mattelsa| sale_hombre| Joggers| joggers-lila-cargo-63531| 56000| 61600| https://www.mattelsa.net/sale/hombre/joggers-lila-cargo-63531| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63531-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-denim-azul-medio-ilustracion-63155| 54000| 59400| https://www.mattelsa.net/sale/hombre/shorts-denim-azul-medio-ilustracion-63155| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63155-1.jpg|
Mattelsa| sale_hombre| Polo| polo-en-pique-rosado-basico-63140| 40000| 44000| https://www.mattelsa.net/sale/hombre/polo-en-pique-rosado-basico-63140| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63140-1.jpg|
Mattelsa| sale_hombre| Tank| tank-hoodie-marfil-texto-62954| 30000| 33000| https://www.mattelsa.net/sale/hombre/tank-hoodie-marfil-texto-62954| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62954-1_1.jpg|
