Marca| Sección| Categoría| Producto| Precio original| Precio reventa| Vínculo| Imagen|
Mattelsa| sale_mujer| Vestido| vestido-corto-rojo-flores-62526| 22000| 24200| https://www.mattelsa.net/sale/mujer/vestido-corto-rojo-flores-62526| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62526-1.jpg|
Mattelsa| sale_mujer| Top| top-tank-blanco-basico-61503| 28000| 30800| https://www.mattelsa.net/sale/mujer/top-tank-blanco-basico-61503| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61503-1.jpg|
Mattelsa| sale_mujer| Top| top-marfil-basico-59037| 22000| 24200| https://www.mattelsa.net/sale/mujer/top-marfil-basico-59037| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59037-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-azul-lavanderia-61664| 28000| 30800| https://www.mattelsa.net/sale/mujer/camiseta-azul-lavanderia-61664| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61664-1.jpg|
Mattelsa| sale_mujer| Vestido| vestido-corto-marfil-basico-61690| 42000| 46200| https://www.mattelsa.net/sale/mujer/vestido-corto-marfil-basico-61690| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61690-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-marfil-basico-51880| 22000| 24200| https://www.mattelsa.net/sale/mujer/top-tiras-marfil-basico-51880| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/1/51880-1.jpg|
Mattelsa| sale_mujer| Vestido| vestido-corto-rosado-basico-59574| 28000| 30800| https://www.mattelsa.net/sale/mujer/vestido-corto-rosado-basico-59574| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59574-1.jpg|
Mattelsa| sale_mujer| Harems| harems-lila-basico-59101| 44000| 48400| https://www.mattelsa.net/sale/mujer/harems-lila-basico-59101| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59101-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-rojo-ilustracion-61656| 20000| 22000| https://www.mattelsa.net/sale/mujer/camiseta-rojo-ilustracion-61656| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61656-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-crop-blanco-ilustracion-60141| 18000| 19800| https://www.mattelsa.net/sale/mujer/camiseta-crop-blanco-ilustracion-60141| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60141-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-rosado-ilustracion-61665| 20000| 22000| https://www.mattelsa.net/sale/mujer/camiseta-rosado-ilustracion-61665| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61665-1.jpg|
Mattelsa| sale_mujer| Harems| harems-culotte-gris-basico-53971| 32000| 35200| https://www.mattelsa.net/sale/mujer/harems-culotte-gris-basico-53971| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/3/53971-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-blanco-basico-55345| 18000| 19800| https://www.mattelsa.net/sale/mujer/top-tiras-blanco-basico-55345| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/5/55345-1.jpg|
Mattelsa| sale_mujer| Vestido| vestido-largo-gris-flores-60162| 46000| 50600| https://www.mattelsa.net/sale/mujer/vestido-largo-gris-flores-60162| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60162-1_1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-blanco-ilustracion-59746| 24000| 26400| https://www.mattelsa.net/sale/mujer/camiseta-blanco-ilustracion-59746| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59746-1_1.jpg|
Mattelsa| sale_mujer| Vestido| vestido-corto-marfil-basico-64209| 34000| 37400| https://www.mattelsa.net/sale/mujer/vestido-corto-marfil-basico-64209| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64209-2_1.jpg|
Mattelsa| sale_mujer| Buzo| buzo-pullover-con-estampado-en-espalda-rosado-ilustracion-66710| 44000| 48400| https://www.mattelsa.net/sale/mujer/buzo-pullover-con-estampado-en-espalda-rosado-ilustracion-66710| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66710-1.jpg|
Mattelsa| sale_mujer| Vestido| vestido-corto-denim-negro-basico-64466| 50000| 55000| https://www.mattelsa.net/sale/mujer/vestido-corto-denim-negro-basico-64466| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64466-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-con-bolero-rosado-basico-57479| 18000| 19800| https://www.mattelsa.net/sale/mujer/top-tiras-con-bolero-rosado-basico-57479| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57479-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-marfil-ilustracion-59006| 20000| 22000| https://www.mattelsa.net/sale/mujer/camiseta-marfil-ilustracion-59006| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59006-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-blanco-miniprint-57042| 22000| 24200| https://www.mattelsa.net/sale/mujer/camiseta-blanco-miniprint-57042| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57042-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-blanco-ilustracion-54669| 18000| 19800| https://www.mattelsa.net/sale/mujer/camiseta-blanco-ilustracion-54669| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/4/54669-1.jpg|
Mattelsa| sale_mujer| Jeans| jeans-wide-leg-tiro-alto-azul-oscuro-cargo-63838| 64000| 70400| https://www.mattelsa.net/sale/mujer/jeans-wide-leg-tiro-alto-azul-oscuro-cargo-63838| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63838-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-ajustada-azul-rayas-63558| 22000| 24200| https://www.mattelsa.net/sale/mujer/camiseta-ajustada-azul-rayas-63558| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63558-1.jpg|
Mattelsa| sale_mujer| Falda| falda-corta-beige-basico-62545| 24000| 26400| https://www.mattelsa.net/sale/mujer/falda-corta-beige-basico-62545| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62545-1.jpg|
Mattelsa| sale_mujer| Top| top-manga-larga-blanco-ilustracion-63577| 24000| 26400| https://www.mattelsa.net/sale/mujer/top-manga-larga-blanco-ilustracion-63577| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63577-1.jpg|
Mattelsa| sale_mujer| Vestido| vestido-corto-manga-larga-uva-basico-63050| 40000| 44000| https://www.mattelsa.net/sale/mujer/vestido-corto-manga-larga-uva-basico-63050| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63050-1.jpg|
Mattelsa| sale_mujer| Shorts| shorts-denim-azul-rotos-62874| 54000| 59400| https://www.mattelsa.net/sale/mujer/shorts-denim-azul-rotos-62874| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62874-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-marfil-basico-61678| 24000| 26400| https://www.mattelsa.net/sale/mujer/top-tiras-marfil-basico-61678| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61678-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-marfil-basico-59053| 25000| 27500| https://www.mattelsa.net/sale/mujer/top-tiras-marfil-basico-59053| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59053-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-negro-miniprint-59042| 23000| 25300| https://www.mattelsa.net/sale/mujer/top-tiras-negro-miniprint-59042| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59042-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-rosado-ilustracion-57049| 22000| 24200| https://www.mattelsa.net/sale/mujer/camiseta-rosado-ilustracion-57049| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57049-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-rosado-basico-55932| 23000| 25300| https://www.mattelsa.net/sale/mujer/top-tiras-rosado-basico-55932| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/5/55932-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-negro-basico-55885| 30000| 33000| https://www.mattelsa.net/sale/mujer/top-tiras-negro-basico-55885| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/5/55885-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-con-bolero-marfil-basico-54666| 23000| 25300| https://www.mattelsa.net/sale/mujer/top-tiras-con-bolero-marfil-basico-54666| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/4/54666-1.jpg|
Mattelsa| sale_mujer| Joggers| joggers-con-cortes-azul-basico-66351| 42000| 46200| https://www.mattelsa.net/sale/mujer/joggers-con-cortes-azul-basico-66351| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66351-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-vino-basico-64141| 18000| 19800| https://www.mattelsa.net/sale/mujer/top-tiras-vino-basico-64141| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64141-1.jpg|
Mattelsa| sale_mujer| Camiseta| camiseta-ajustada-rosado-basico-63566| 26000| 28600| https://www.mattelsa.net/sale/mujer/camiseta-ajustada-rosado-basico-63566| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63566-1.jpg|
